userid,timestamp,sensor01,sensor02,sensor03,sensor04
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-16 00:00:00,661.69,880.0,578.54,796.86
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-16 00:00:00,2381.72,2476.02,1587.92,2429.66
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-16 00:00:00,257.74,192.25,110.7,239.55
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-16 00:00:00,2675.58,2404.45,2198.5,1000.68
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-16 00:00:00,264.51,160.84,208.56,153.26
34622958-27b0-4a08-989d-15acebcd9222,2021-03-16 00:00:00,811.43,730.27,689.98,911.21
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-16 00:00:00,179.28,273.14,314.83,168.75
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-16 00:00:00,645.79,537.7,600.72,696.88
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-16 00:00:00,312.76,243.13,223.45,119.3
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-16 00:00:00,462.68,508.73,606.52,440.48
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-16 00:00:00,696.22,385.77,664.14,740.62
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-16 00:00:00,2857.09,1701.44,1924.44,1407.06
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-16 00:00:00,253.93,240.11,115.28,328.19
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-16 00:00:00,155.67,187.18,208.46,228.7
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-16 00:00:00,643.33,776.67,825.09,589.89
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-16 00:00:00,621.06,755.74,420.28,544.06
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-16 00:00:00,756.43,668.12,612.09,438.02
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-16 00:00:00,852.81,383.93,532.66,689.76
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-16 00:00:00,529.66,634.66,610.78,657.65
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-16 00:00:00,709.68,584.24,877.61,719.37
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-16 00:00:00,433.05,594.29,656.43,803.99
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-16 00:00:00,832.28,468.9,478.28,750.37
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-16 00:00:00,369.84,424.28,707.05,595.16
53dceded-8059-4ce3-a8b1-39c768135d06,2021-03-16 00:00:00,240.87,156.94,171.18,316.78
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-03-16 00:00:00,599.21,380.24,496.45,455.57
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-03-16 00:00:00,783.46,530.0,440.15,857.99
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-03-16 00:00:00,443.93,554.78,588.01,849.91
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-03-16 00:00:00,218.93,240.16,305.17,173.88
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-03-16 00:00:00,1310.19,2297.87,2492.13,2623.46
7fc18086-14f7-4c42-b21e-ef7d67cea553,2021-03-16 00:00:00,714.58,582.03,720.05,736.1
74305130-05ab-4dca-a97c-71f3eb17ea38,2021-03-16 00:00:00,204.59,238.91,236.41,286.73
e612fc6e-b799-43f4-a1cc-17bafc09d4ef,2021-03-16 00:00:00,826.5,829.7,680.83,773.09
393338c2-7327-4e96-87ce-2a08916914ef,2021-03-16 00:00:00,848.11,867.1,681.13,771.88
bfa59f2e-500c-44e4-b322-20b126dfcceb,2021-03-16 00:00:00,253.01,181.87,133.64,344.13
c3531d65-0a15-42f5-9e3b-756a9eb940e3,2021-03-16 00:00:00,262.05,191.11,278.98,224.59
e2ad1f6e-39a4-4d50-8916-fa55615db757,2021-03-16 00:00:00,291.0,196.89,172.7,138.76
2dee518f-c573-4edf-905e-947dcb831243,2021-03-16 00:00:00,782.41,829.29,446.51,813.36
42714f71-41c1-45a2-9ef1-ebd721a123f4,2021-03-16 00:00:00,729.49,640.59,809.61,633.09
a4f08f2e-647f-4eb0-bc7e-1c4644029fe7,2021-03-16 00:00:00,565.84,650.94,485.98,680.75
aed1a815-a2bf-4780-93e2-f21426fdd2c5,2021-03-16 00:00:00,708.51,634.35,732.25,471.7
57dbddf9-4f10-4a6c-940a-66e89985f508,2021-03-16 00:00:00,639.39,738.81,425.55,602.56
4ba5034c-be51-4519-86fc-5aa550e87134,2021-03-16 00:00:00,812.47,632.64,847.8,718.23
dada4fe8-9c53-4c6d-a93b-0761a3bfda2e,2021-03-16 00:00:00,466.18,649.44,688.35,695.76
1efa9e18-fc6b-402c-be1a-ff8ac3e3e58d,2021-03-16 00:00:00,198.74,166.3,229.11,323.39
cc9d5595-fb1a-41fe-a1e1-e7f1fddaa0f2,2021-03-16 00:00:00,272.5,261.46,287.06,348.93
b6102108-54a4-46d3-9cb8-c1e7b44f51bc,2021-03-16 00:00:00,561.74,694.05,706.78,517.32
6b31f6b0-42b3-4b68-bf3a-175a55c989cd,2021-03-16 00:00:00,696.61,713.41,606.7,834.54
06aecdba-e691-4447-a5fe-2250044fc92d,2021-03-16 00:00:00,260.99,132.66,173.99,159.25
0476e62e-cf1a-4926-882d-34f15447e1f4,2021-03-16 00:00:00,376.48,191.72,348.86,161.44
fd2ed14a-6644-40fb-9efa-9c8166eef4d1,2021-03-16 00:00:00,664.89,611.97,673.36,747.59
0b896608-8421-451c-80a7-e47f93f43d5c,2021-03-16 00:00:00,813.53,593.89,885.61,768.39
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-03-16 00:00:00,2033.12,1210.74,1127.74,1581.09
011531f6-d011-4be4-862a-de839e7de370,2021-03-16 00:00:00,599.17,807.66,440.88,587.32
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-03-16 00:00:00,244.4,158.64,145.98,238.74
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-03-16 00:00:00,146.07,185.41,229.46,154.4
254d0b8e-367c-442e-8d65-71891a82481f,2021-03-16 00:00:00,627.96,580.44,726.1,521.79
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-03-16 00:00:00,238.01,139.45,268.21,166.06
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-03-16 00:00:00,789.16,676.6,341.63,347.44
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-03-16 00:00:00,352.81,218.95,210.79,275.55
f4754504-8644-4f06-8579-b5196ffc93a0,2021-03-16 00:00:00,2055.02,1962.97,2533.72,1993.6
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-03-16 00:00:00,207.95,257.78,273.82,195.78
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-03-16 00:00:00,154.62,141.71,141.39,302.54
a126665c-222c-4502-81c7-5d11c96e3c17,2021-03-16 00:00:00,426.3,653.41,732.35,754.31
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-03-16 00:00:00,555.51,763.04,810.04,792.61
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-03-16 00:00:00,667.68,457.19,777.82,687.91
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-03-16 00:00:00,842.78,456.3,808.31,790.23
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-03-16 00:00:00,190.6,137.39,315.8,206.42
179f1285-4727-408f-bec5-e7974fdcf78f,2021-03-16 00:00:00,844.56,853.54,828.51,715.25
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-03-16 00:00:00,1905.92,2763.66,2813.11,2151.95
84826275-cca2-40c4-9843-609bddfafe5a,2021-03-16 00:00:00,164.41,207.62,160.43,171.89
18378e8f-34b5-4374-bcef-7918abc370b5,2021-03-16 00:00:00,764.38,475.48,528.17,731.71
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-03-16 00:00:00,192.56,207.78,232.64,207.15
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-03-16 00:00:00,178.76,187.87,239.17,296.11
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-03-16 00:00:00,742.15,771.7,477.29,875.91
4be5983b-dbe1-4ab1-8ae0-4dd6bb284898,2021-03-16 00:00:00,466.51,677.65,549.0,710.84
6d65161b-9a48-424a-b1a5-3fb34bb2f89f,2021-03-16 00:00:00,311.56,204.01,126.76,243.38
6baf4b15-4a04-4cab-8690-7aa26f840f1b,2021-03-16 00:00:00,224.21,144.11,194.49,157.5
164425a0-1339-401f-af10-20878c5d677f,2021-03-16 01:00:00,-174.84,-79.08,-227.37,-275.25
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-16 01:00:00,515.79,493.69,409.48,761.56
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-16 01:00:00,274.29,248.52,157.04,228.06
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-16 01:00:00,242.09,254.43,241.58,118.61
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-16 01:00:00,861.19,640.27,952.64,840.29
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-16 01:00:00,156.76,210.54,209.4,255.64
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-16 01:00:00,218.14,158.61,273.24,253.99
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-16 01:00:00,650.73,533.73,723.73,859.6
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-16 01:00:00,869.73,735.83,407.91,433.42
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-16 01:00:00,425.52,901.37,867.26,750.82
714c533a-230e-448f-a88e-250459a76dc5,2021-03-16 01:00:00,638.23,521.74,739.42,667.63
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-16 01:00:00,168.98,187.97,136.07,260.51
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-16 01:00:00,337.81,204.44,237.55,237.22
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-16 01:00:00,366.4,164.82,261.89,288.7
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-16 01:00:00,2617.31,982.39,1772.59,2429.07
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-16 01:00:00,859.34,750.09,692.48,840.12
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-16 01:00:00,525.91,864.72,624.32,848.67
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-16 01:00:00,315.15,191.32,163.65,252.55
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-16 01:00:00,365.21,575.23,714.28,713.51
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-16 01:00:00,221.71,197.35,294.52,149.59
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-16 01:00:00,652.3,574.89,843.49,691.53
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-16 01:00:00,226.19,152.24,151.52,128.06
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-16 01:00:00,688.41,533.78,809.32,641.75
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-16 01:00:00,864.09,733.23,567.58,611.55
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-16 01:00:00,1886.92,2191.23,1971.69,2213.03
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-16 01:00:00,181.06,189.88,287.68,250.9
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-16 01:00:00,2756.26,2361.18,2261.24,2606.23
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-16 01:00:00,172.71,266.91,176.21,207.99
34622958-27b0-4a08-989d-15acebcd9222,2021-03-16 01:00:00,436.95,568.72,629.12,519.32
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-16 01:00:00,153.89,185.65,155.15,289.69
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-16 01:00:00,763.95,526.32,863.05,739.79
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-16 01:00:00,331.38,223.45,346.93,273.84
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-16 01:00:00,411.42,504.73,708.88,638.6
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-16 01:00:00,543.08,614.22,538.37,855.21
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-16 01:00:00,2006.81,2382.05,2367.19,1897.32
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-16 01:00:00,166.97,321.69,196.27,254.32
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-16 01:00:00,191.97,191.9,306.57,296.92
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-16 01:00:00,735.0,931.0,499.82,506.12
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-16 01:00:00,667.6,723.24,901.38,560.12
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-16 01:00:00,482.5,873.06,628.22,447.66
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-16 01:00:00,795.77,406.13,476.88,744.09
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-16 01:00:00,779.36,727.96,617.1,809.98
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-16 01:00:00,623.6,590.73,465.13,527.9
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-16 01:00:00,832.35,375.22,809.37,472.54
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-16 01:00:00,679.84,603.56,565.87,483.38
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-16 01:00:00,706.06,625.21,584.76,618.6
53dceded-8059-4ce3-a8b1-39c768135d06,2021-03-16 01:00:00,161.48,251.26,318.4,147.28
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-03-16 01:00:00,773.93,777.08,745.54,669.61
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-03-16 01:00:00,506.55,660.91,380.62,475.06
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-03-16 01:00:00,584.19,750.86,802.48,572.93
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-03-16 01:00:00,246.28,188.89,255.1,264.71
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-03-16 01:00:00,2649.56,2564.78,2350.88,1712.79
7fc18086-14f7-4c42-b21e-ef7d67cea553,2021-03-16 01:00:00,526.94,496.17,707.68,571.59
74305130-05ab-4dca-a97c-71f3eb17ea38,2021-03-16 01:00:00,222.44,164.03,171.03,199.95
e612fc6e-b799-43f4-a1cc-17bafc09d4ef,2021-03-16 01:00:00,360.82,913.18,763.06,809.85
393338c2-7327-4e96-87ce-2a08916914ef,2021-03-16 01:00:00,629.11,414.92,706.45,524.94
bfa59f2e-500c-44e4-b322-20b126dfcceb,2021-03-16 01:00:00,210.89,313.59,253.5,327.61
c3531d65-0a15-42f5-9e3b-756a9eb940e3,2021-03-16 01:00:00,172.54,181.82,152.55,229.55
e2ad1f6e-39a4-4d50-8916-fa55615db757,2021-03-16 01:00:00,172.84,195.28,309.39,294.45
2dee518f-c573-4edf-905e-947dcb831243,2021-03-16 01:00:00,672.7,544.91,839.96,739.74
42714f71-41c1-45a2-9ef1-ebd721a123f4,2021-03-16 01:00:00,580.62,845.81,651.53,548.54
a4f08f2e-647f-4eb0-bc7e-1c4644029fe7,2021-03-16 01:00:00,656.05,900.48,548.33,749.71
aed1a815-a2bf-4780-93e2-f21426fdd2c5,2021-03-16 01:00:00,539.36,576.39,643.54,756.08
57dbddf9-4f10-4a6c-940a-66e89985f508,2021-03-16 01:00:00,528.68,461.2,332.09,751.6
4ba5034c-be51-4519-86fc-5aa550e87134,2021-03-16 01:00:00,708.55,806.63,809.86,598.62
dada4fe8-9c53-4c6d-a93b-0761a3bfda2e,2021-03-16 01:00:00,514.03,495.62,459.7,475.25
1efa9e18-fc6b-402c-be1a-ff8ac3e3e58d,2021-03-16 01:00:00,336.98,121.27,223.54,197.28
cc9d5595-fb1a-41fe-a1e1-e7f1fddaa0f2,2021-03-16 01:00:00,178.07,135.02,234.73,174.46
b6102108-54a4-46d3-9cb8-c1e7b44f51bc,2021-03-16 01:00:00,708.17,607.0,392.06,359.62
6b31f6b0-42b3-4b68-bf3a-175a55c989cd,2021-03-16 01:00:00,757.24,765.85,432.99,624.11
06aecdba-e691-4447-a5fe-2250044fc92d,2021-03-16 01:00:00,245.31,324.06,245.71,145.51
0476e62e-cf1a-4926-882d-34f15447e1f4,2021-03-16 01:00:00,173.12,246.24,168.07,125.95
fd2ed14a-6644-40fb-9efa-9c8166eef4d1,2021-03-16 01:00:00,448.45,555.67,870.57,727.32
0b896608-8421-451c-80a7-e47f93f43d5c,2021-03-16 01:00:00,680.32,456.17,789.63,885.65
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-03-16 01:00:00,1999.11,2543.52,2477.62,2414.25
011531f6-d011-4be4-862a-de839e7de370,2021-03-16 01:00:00,594.56,506.28,535.27,574.39
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-03-16 01:00:00,238.7,174.71,223.51,236.44
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-03-16 01:00:00,164.65,146.58,258.34,259.57
254d0b8e-367c-442e-8d65-71891a82481f,2021-03-16 01:00:00,600.09,747.71,613.13,769.49
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-03-16 01:00:00,191.71,242.05,214.32,265.01
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-03-16 01:00:00,674.16,694.79,704.57,713.89
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-03-16 01:00:00,245.34,185.1,333.83,322.66
f4754504-8644-4f06-8579-b5196ffc93a0,2021-03-16 01:00:00,1648.07,1385.77,1518.63,1462.16
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-03-16 01:00:00,126.14,185.41,162.42,234.66
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-03-16 01:00:00,177.28,226.15,222.59,284.32
a126665c-222c-4502-81c7-5d11c96e3c17,2021-03-16 01:00:00,613.66,392.62,966.68,581.88
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-03-16 01:00:00,590.61,511.93,511.57,591.48
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-03-16 01:00:00,701.89,619.72,494.34,595.43
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-03-16 01:00:00,606.98,688.25,550.22,471.93
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-03-16 01:00:00,319.06,121.56,193.04,170.5
179f1285-4727-408f-bec5-e7974fdcf78f,2021-03-16 01:00:00,555.56,808.99,597.97,602.3
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-03-16 01:00:00,1932.41,2747.95,2979.22,1987.39
84826275-cca2-40c4-9843-609bddfafe5a,2021-03-16 01:00:00,113.88,206.36,284.42,274.63
18378e8f-34b5-4374-bcef-7918abc370b5,2021-03-16 01:00:00,588.37,407.17,636.65,525.26
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-03-16 01:00:00,187.23,308.03,296.17,230.56
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-03-16 01:00:00,328.84,228.04,234.91,252.9
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-03-16 01:00:00,571.56,522.41,702.9,478.92
4be5983b-dbe1-4ab1-8ae0-4dd6bb284898,2021-03-16 01:00:00,431.81,736.76,889.87,568.76
6d65161b-9a48-424a-b1a5-3fb34bb2f89f,2021-03-16 01:00:00,168.87,133.97,149.95,211.01
6baf4b15-4a04-4cab-8690-7aa26f840f1b,2021-03-16 01:00:00,160.82,132.39,146.23,199.1
164425a0-1339-401f-af10-20878c5d677f,2021-03-16 02:00:00,-287.96,-68.48,-259.21,-123.72
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-16 02:00:00,815.0,807.21,609.61,437.43
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-16 02:00:00,194.56,271.01,283.35,211.02
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-16 02:00:00,314.04,147.72,304.15,303.67
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-16 02:00:00,625.66,795.52,557.0,907.79
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-16 02:00:00,166.78,148.43,291.2,194.52
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-16 02:00:00,181.4,170.88,200.41,141.04
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-16 02:00:00,371.92,570.04,801.45,749.56
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-16 02:00:00,515.96,729.51,915.76,671.24
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-16 02:00:00,565.16,499.73,498.2,669.93
714c533a-230e-448f-a88e-250459a76dc5,2021-03-16 02:00:00,852.08,573.94,769.19,840.73
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-16 02:00:00,214.58,321.9,172.12,287.12
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-16 02:00:00,274.87,361.54,187.15,342.56
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-16 02:00:00,217.45,234.48,215.95,234.16
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-16 02:00:00,1430.53,2485.56,2375.52,2454.44
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-16 02:00:00,901.38,452.79,493.34,770.28
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-16 02:00:00,598.73,547.17,721.23,673.07
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-16 02:00:00,250.05,333.6,180.38,323.36
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-16 02:00:00,899.37,740.93,586.2,606.04
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-16 02:00:00,144.99,252.61,233.22,141.62
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-16 02:00:00,828.21,424.88,806.49,701.38
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-16 02:00:00,155.91,177.08,171.15,148.21
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-16 02:00:00,732.61,644.23,614.87,483.1
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-16 02:00:00,673.27,530.46,711.56,621.15
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-16 02:00:00,2657.62,2276.17,1425.45,1620.73
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-16 02:00:00,270.83,182.5,226.05,256.58
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-16 02:00:00,2573.28,2170.05,2319.04,1571.28
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-16 02:00:00,166.19,144.62,175.21,133.04
34622958-27b0-4a08-989d-15acebcd9222,2021-03-16 02:00:00,607.02,377.75,514.19,377.82
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-16 02:00:00,265.75,311.33,295.65,177.37
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-16 02:00:00,592.19,729.18,393.87,872.6
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-16 02:00:00,168.24,284.65,169.73,321.36
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-16 02:00:00,488.73,648.12,736.1,568.26
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-16 02:00:00,546.77,652.13,728.23,526.07
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-16 02:00:00,2193.67,1789.7,1641.41,1995.06
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-16 02:00:00,291.34,118.04,338.81,325.94
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-16 02:00:00,246.58,185.94,248.28,349.02
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-16 02:00:00,576.26,793.83,589.66,865.5
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-16 02:00:00,745.04,463.6,535.79,686.46
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-16 02:00:00,512.44,688.28,811.24,796.87
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-16 02:00:00,781.63,595.64,597.26,632.82
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-16 02:00:00,687.44,606.09,405.99,907.16
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-16 02:00:00,446.21,441.33,738.2,468.09
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-16 02:00:00,598.6,687.92,463.28,469.27
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-16 02:00:00,648.56,331.44,891.92,560.05
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-16 02:00:00,734.82,754.39,912.5,856.56
