userid,timestamp,sensor01,sensor02,sensor03,sensor04
0b896608-8421-451c-80a7-e47f93f43d5c,2021-03-19 00:00:00,729.22,430.31,588.59,635.04
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-03-19 00:00:00,2125.02,1870.81,1993.7,2304.31
011531f6-d011-4be4-862a-de839e7de370,2021-03-19 00:00:00,846.48,602.24,545.43,624.16
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-03-19 00:00:00,123.15,144.58,276.22,203.15
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-03-19 00:00:00,209.83,243.98,226.51,231.2
254d0b8e-367c-442e-8d65-71891a82481f,2021-03-19 00:00:00,653.61,807.94,662.96,820.93
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-03-19 00:00:00,180.62,207.92,156.99,223.57
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-03-19 00:00:00,780.02,579.8,786.49,620.12
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-03-19 00:00:00,225.65,215.49,311.88,333.78
f4754504-8644-4f06-8579-b5196ffc93a0,2021-03-19 00:00:00,2259.32,2622.43,2263.13,2715.36
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-03-19 00:00:00,137.17,294.59,210.01,197.78
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-03-19 00:00:00,132.78,120.82,231.42,113.52
a126665c-222c-4502-81c7-5d11c96e3c17,2021-03-19 00:00:00,756.9,735.32,653.54,663.1
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-03-19 00:00:00,896.06,508.99,648.1,341.22
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-03-19 00:00:00,713.96,538.06,830.25,757.59
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-03-19 00:00:00,507.62,635.19,870.69,679.45
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-03-19 00:00:00,166.77,210.69,153.1,226.44
179f1285-4727-408f-bec5-e7974fdcf78f,2021-03-19 00:00:00,426.01,371.61,733.93,698.86
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-03-19 00:00:00,2499.2,2489.48,2362.51,2039.58
84826275-cca2-40c4-9843-609bddfafe5a,2021-03-19 00:00:00,198.33,123.84,244.04,242.1
18378e8f-34b5-4374-bcef-7918abc370b5,2021-03-19 00:00:00,408.91,740.26,553.51,649.23
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-03-19 00:00:00,330.81,165.18,216.0,333.32
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-03-19 00:00:00,130.79,210.02,196.26,320.61
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-03-19 00:00:00,378.2,533.34,964.67,527.3
4be5983b-dbe1-4ab1-8ae0-4dd6bb284898,2021-03-19 00:00:00,567.0,691.29,754.06,745.05
6d65161b-9a48-424a-b1a5-3fb34bb2f89f,2021-03-19 00:00:00,174.48,155.42,135.89,168.54
6baf4b15-4a04-4cab-8690-7aa26f840f1b,2021-03-19 00:00:00,198.44,179.08,243.98,297.29
164425a0-1339-401f-af10-20878c5d677f,2021-03-19 01:00:00,-118.82,-31.82,-41.74,-235.07
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-19 01:00:00,697.33,486.4,641.74,403.98
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-19 01:00:00,147.43,176.19,162.93,124.93
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-19 01:00:00,215.58,196.28,149.13,149.66
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-19 01:00:00,559.9,778.56,724.86,884.67
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-19 01:00:00,132.72,230.04,247.99,189.41
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-19 01:00:00,147.2,168.0,147.04,293.46
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-19 01:00:00,535.11,875.04,334.49,613.4
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-19 01:00:00,670.67,721.72,543.31,315.05
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-19 01:00:00,891.53,914.21,581.16,438.13
714c533a-230e-448f-a88e-250459a76dc5,2021-03-19 01:00:00,774.76,614.41,552.18,816.28
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-19 01:00:00,174.4,261.25,269.84,298.31
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-19 01:00:00,218.01,308.53,192.77,315.0
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-19 01:00:00,288.52,181.54,249.83,165.93
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-19 01:00:00,2587.07,1336.62,2293.3,2876.54
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-19 01:00:00,639.4,575.47,543.9,806.42
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-19 01:00:00,689.5,825.83,659.78,568.82
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-19 01:00:00,321.99,189.35,178.34,193.63
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-19 01:00:00,577.1,513.59,439.98,633.1
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-19 01:00:00,193.91,179.28,174.89,252.45
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-19 01:00:00,667.02,688.92,641.07,969.25
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-19 01:00:00,122.04,345.24,258.9,179.8
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-19 01:00:00,450.43,749.51,562.59,775.32
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-19 01:00:00,675.68,618.32,558.57,361.77
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-19 01:00:00,1823.72,2122.51,1674.79,2485.92
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-19 01:00:00,171.01,216.15,232.03,142.43
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-19 01:00:00,2273.76,2681.28,2929.85,2284.11
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-19 01:00:00,282.18,260.4,187.36,244.4
34622958-27b0-4a08-989d-15acebcd9222,2021-03-19 01:00:00,492.51,554.43,665.51,538.8
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-19 01:00:00,211.43,351.28,216.72,178.03
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-19 01:00:00,429.59,611.32,527.75,456.66
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-19 01:00:00,108.41,258.49,218.09,317.35
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-19 01:00:00,482.74,373.54,844.38,589.49
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-19 01:00:00,433.03,434.13,676.41,657.89
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-19 01:00:00,2562.65,2592.09,2239.57,1804.59
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-19 01:00:00,237.83,301.91,154.24,189.79
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-19 01:00:00,219.91,158.72,114.01,231.94
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-19 01:00:00,536.03,565.36,580.89,683.12
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-19 01:00:00,625.52,564.89,360.43,652.74
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-19 01:00:00,725.01,752.15,687.49,820.19
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-19 01:00:00,621.82,514.28,627.5,739.68
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-19 01:00:00,686.2,345.57,764.56,621.81
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-19 01:00:00,805.69,681.36,410.24,598.26
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-19 01:00:00,510.41,663.62,538.11,699.86
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-19 01:00:00,575.84,856.29,615.5,559.22
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-19 01:00:00,818.17,760.52,798.33,750.55
53dceded-8059-4ce3-a8b1-39c768135d06,2021-03-19 01:00:00,232.11,283.57,114.22,204.53
36729f63-95a9-47f4-b5fc-41ccd27388e8,2021-03-19 01:00:00,564.96,742.41,538.59,567.35
774bfb0e-9e00-4a23-96b3-39b40cde6643,2021-03-19 01:00:00,435.02,797.14,699.85,632.93
87429fa6-8aa9-4e56-a15b-57fffdfb80f4,2021-03-19 01:00:00,658.79,575.51,592.27,648.96
33326389-5e86-4f2f-8a57-ac0d987a1e43,2021-03-19 01:00:00,293.97,226.25,222.73,347.72
5f6a5626-baa4-40ee-92a9-f7828e945c8b,2021-03-19 01:00:00,1177.33,1714.61,2612.6,2244.93
7fc18086-14f7-4c42-b21e-ef7d67cea553,2021-03-19 01:00:00,639.95,605.73,819.58,415.56
74305130-05ab-4dca-a97c-71f3eb17ea38,2021-03-19 01:00:00,188.5,333.63,280.57,302.7
e612fc6e-b799-43f4-a1cc-17bafc09d4ef,2021-03-19 01:00:00,935.9,900.59,388.97,645.49
393338c2-7327-4e96-87ce-2a08916914ef,2021-03-19 01:00:00,945.28,469.6,533.99,865.78
bfa59f2e-500c-44e4-b322-20b126dfcceb,2021-03-19 01:00:00,192.49,163.07,179.8,205.56
c3531d65-0a15-42f5-9e3b-756a9eb940e3,2021-03-19 01:00:00,315.38,248.49,183.78,243.11
e2ad1f6e-39a4-4d50-8916-fa55615db757,2021-03-19 01:00:00,204.05,339.5,167.93,191.17
2dee518f-c573-4edf-905e-947dcb831243,2021-03-19 01:00:00,581.46,662.11,688.54,681.1
42714f71-41c1-45a2-9ef1-ebd721a123f4,2021-03-19 01:00:00,530.25,633.23,794.19,673.34
a4f08f2e-647f-4eb0-bc7e-1c4644029fe7,2021-03-19 01:00:00,546.44,569.54,581.94,744.37
aed1a815-a2bf-4780-93e2-f21426fdd2c5,2021-03-19 01:00:00,838.15,865.75,458.77,402.23
57dbddf9-4f10-4a6c-940a-66e89985f508,2021-03-19 01:00:00,764.19,713.55,780.62,920.75
4ba5034c-be51-4519-86fc-5aa550e87134,2021-03-19 01:00:00,739.37,431.8,627.3,587.01
dada4fe8-9c53-4c6d-a93b-0761a3bfda2e,2021-03-19 01:00:00,677.6,864.78,855.05,772.74
1efa9e18-fc6b-402c-be1a-ff8ac3e3e58d,2021-03-19 01:00:00,239.42,320.44,138.0,269.91
cc9d5595-fb1a-41fe-a1e1-e7f1fddaa0f2,2021-03-19 01:00:00,230.29,175.48,209.78,138.91
b6102108-54a4-46d3-9cb8-c1e7b44f51bc,2021-03-19 01:00:00,939.56,618.97,367.17,644.32
6b31f6b0-42b3-4b68-bf3a-175a55c989cd,2021-03-19 01:00:00,849.35,809.62,870.61,911.1
06aecdba-e691-4447-a5fe-2250044fc92d,2021-03-19 01:00:00,193.26,162.27,187.24,193.12
0476e62e-cf1a-4926-882d-34f15447e1f4,2021-03-19 01:00:00,124.57,257.35,225.85,356.74
fd2ed14a-6644-40fb-9efa-9c8166eef4d1,2021-03-19 01:00:00,565.88,852.4,469.08,849.3
0b896608-8421-451c-80a7-e47f93f43d5c,2021-03-19 01:00:00,728.44,541.17,726.58,768.4
d513fa28-48ce-4e31-8bc7-5785cbcb51d3,2021-03-19 01:00:00,2291.39,2407.32,2145.33,2364.06
011531f6-d011-4be4-862a-de839e7de370,2021-03-19 01:00:00,688.0,706.35,693.17,865.74
2f94d588-5b8b-4fbc-9d80-e8ef4f7ae299,2021-03-19 01:00:00,274.51,306.83,396.04,242.27
3f7afe63-8d8a-4345-a942-4d273dfc6c71,2021-03-19 01:00:00,170.21,184.88,226.56,203.69
254d0b8e-367c-442e-8d65-71891a82481f,2021-03-19 01:00:00,683.43,858.14,762.05,654.14
bd79f7b7-0b74-4c0b-8587-0f1bf294b4e4,2021-03-19 01:00:00,232.14,229.25,192.84,287.26
e90ca299-341e-49c3-8a52-3e1eace155d9,2021-03-19 01:00:00,642.55,724.24,624.93,644.5
65538b02-c190-4fb3-a945-3d4f28276c2e,2021-03-19 01:00:00,294.58,259.47,318.14,292.41
f4754504-8644-4f06-8579-b5196ffc93a0,2021-03-19 01:00:00,2502.74,1824.64,1630.71,2749.55
663bfa4e-d1af-406e-8b3b-c5efedab56e5,2021-03-19 01:00:00,191.95,272.28,150.51,297.55
13fd29ef-01a6-42a8-b511-9438ff24ba78,2021-03-19 01:00:00,157.47,263.2,131.76,168.5
a126665c-222c-4502-81c7-5d11c96e3c17,2021-03-19 01:00:00,392.5,543.52,694.48,961.16
09108ba5-6e41-41c6-a426-fc06cbd6f8e4,2021-03-19 01:00:00,779.68,822.62,778.42,685.35
d8f9765b-b302-44b3-b446-e7bc1c889a44,2021-03-19 01:00:00,702.19,433.52,466.14,920.71
3821f991-4c2e-445f-bef9-4aed1b725f6d,2021-03-19 01:00:00,871.34,713.61,531.53,567.22
d1c7d069-8259-4e37-bf3d-a06a432a0764,2021-03-19 01:00:00,250.2,238.51,201.36,176.32
179f1285-4727-408f-bec5-e7974fdcf78f,2021-03-19 01:00:00,577.98,581.85,615.96,575.85
4c66ae39-3c9e-47ed-9eed-64f62ec1fddc,2021-03-19 01:00:00,2357.2,1716.57,2453.83,2178.68
84826275-cca2-40c4-9843-609bddfafe5a,2021-03-19 01:00:00,190.84,153.42,213.97,156.41
18378e8f-34b5-4374-bcef-7918abc370b5,2021-03-19 01:00:00,619.39,644.54,657.69,698.92
af4babe8-348b-4cde-b1ac-f390b6ab4ba6,2021-03-19 01:00:00,324.94,154.87,288.81,145.02
508b7f9e-306d-4364-a1b7-f71ae06969a3,2021-03-19 01:00:00,302.02,172.45,216.92,268.21
bc0be498-6d71-496a-a6a9-6dd61f93e76c,2021-03-19 01:00:00,697.26,950.08,636.11,679.03
4be5983b-dbe1-4ab1-8ae0-4dd6bb284898,2021-03-19 01:00:00,709.19,725.78,837.88,648.81
6d65161b-9a48-424a-b1a5-3fb34bb2f89f,2021-03-19 01:00:00,170.31,157.69,158.34,296.41
6baf4b15-4a04-4cab-8690-7aa26f840f1b,2021-03-19 01:00:00,226.34,190.01,167.66,311.78
164425a0-1339-401f-af10-20878c5d677f,2021-03-19 02:00:00,-18.42,-62.39,-294.95,71.34
f6049e98-9dbb-4bb6-a2b7-90c72d2348aa,2021-03-19 02:00:00,408.42,578.41,566.35,449.71
40c15082-6f50-4f28-a4b2-24d7256d6d28,2021-03-19 02:00:00,231.44,268.63,163.77,344.58
4b392b6c-e52f-49d8-ab70-a5e20b4de33c,2021-03-19 02:00:00,187.29,335.17,187.46,200.1
7a287f88-ed7d-4a92-8a84-7cebfe462ced,2021-03-19 02:00:00,440.91,526.55,358.96,630.01
8f26ef89-8d88-4137-bd12-240c8b3b70f3,2021-03-19 02:00:00,335.13,167.69,112.61,245.85
6b1ccba1-6e4c-409b-9dbe-5e3c9657af65,2021-03-19 02:00:00,193.41,170.68,192.02,179.84
be09b014-49f8-4d21-8703-46affc9b2159,2021-03-19 02:00:00,429.6,689.77,717.02,661.71
26da22a8-1f81-43dc-a2e2-57e6ffd9c0c2,2021-03-19 02:00:00,471.89,756.91,425.91,563.42
578c1de9-6135-4511-b624-3fcef72d32b5,2021-03-19 02:00:00,628.9,363.47,961.04,440.38
714c533a-230e-448f-a88e-250459a76dc5,2021-03-19 02:00:00,406.54,713.97,697.34,587.44
dcd1e06a-0fd4-48c5-b778-eb31b7bd055e,2021-03-19 02:00:00,335.46,159.95,229.45,232.81
1c7d20bc-eea1-4022-ac8c-23855119d88f,2021-03-19 02:00:00,241.79,211.39,236.75,153.81
d2849633-91a5-486f-aa94-05282eb9288a,2021-03-19 02:00:00,141.2,251.94,142.16,183.71
0f9ec80c-fda2-48bf-a506-718b206f5edd,2021-03-19 02:00:00,1061.89,2557.28,2583.79,2465.07
78ba449d-d67e-4eeb-9e3a-730ad7f0bdd2,2021-03-19 02:00:00,525.76,771.32,717.15,703.76
a62d755d-65d0-4724-a662-b6331366deb2,2021-03-19 02:00:00,943.18,884.17,483.43,585.99
bef2956f-bff4-4ce3-af0f-93dcc64dea7a,2021-03-19 02:00:00,165.5,147.59,277.09,207.59
85cd09c7-99ee-4a94-9007-a34758ef33af,2021-03-19 02:00:00,583.27,716.19,719.88,437.58
04a63a93-087d-48d4-a0f5-3c3689bd29cb,2021-03-19 02:00:00,200.08,298.04,152.34,164.44
3d83b9e7-0814-46db-a350-da6bde6568a4,2021-03-19 02:00:00,781.57,918.7,348.93,520.41
5e77da0c-ed9a-4bd5-bae7-d2977668dd26,2021-03-19 02:00:00,313.83,157.58,252.2,258.24
eb97ec50-8aeb-4833-8411-4f1311765a3d,2021-03-19 02:00:00,613.17,696.72,545.74,722.95
3a715610-3555-4b67-9bc6-c191f94c20e5,2021-03-19 02:00:00,436.42,475.23,765.29,878.23
54e898ca-263a-4f45-a6c3-0bdc5df13d76,2021-03-19 02:00:00,1969.5,2699.23,2208.91,1284.23
cc67ae09-c481-4cda-a508-36c3323891d4,2021-03-19 02:00:00,193.85,300.11,295.74,262.15
eb4ecb08-845f-416d-9e48-a75f72458b7e,2021-03-19 02:00:00,1957.49,2437.73,2797.4,2252.06
06ad721c-b04f-40ed-8d18-a693167fd4b5,2021-03-19 02:00:00,249.5,181.58,367.39,200.31
34622958-27b0-4a08-989d-15acebcd9222,2021-03-19 02:00:00,736.14,475.78,473.13,654.05
8bdefe30-b17b-4c8f-b49c-08f3f9019d63,2021-03-19 02:00:00,320.83,145.99,208.76,208.05
733c3be4-b1b5-4a21-ab0b-af15b3558f21,2021-03-19 02:00:00,915.95,577.21,839.81,489.66
4b216a9d-1975-4604-a146-1198f416ee4b,2021-03-19 02:00:00,213.86,190.17,182.6,195.92
dd5ea78d-d613-4ea6-a483-f27fe873b95b,2021-03-19 02:00:00,612.3,684.44,904.26,853.34
732d99c5-f64c-46fb-989b-985321ae522d,2021-03-19 02:00:00,658.94,596.32,883.08,627.84
98f2c005-2b93-449b-8c63-9b4c15be586d,2021-03-19 02:00:00,2688.77,2452.2,2896.33,2705.21
36e10e36-f57f-4c92-b33a-d7076b36da9f,2021-03-19 02:00:00,157.0,203.68,219.49,250.06
3781f5cc-2168-4f1a-b42a-e276463ddc50,2021-03-19 02:00:00,266.44,158.05,225.47,206.46
076abe7a-d867-44e0-9eb9-5e86b5abc789,2021-03-19 02:00:00,538.72,451.43,486.58,870.84
15d40ceb-9a1f-4615-a7ad-b1c4c23d8aa2,2021-03-19 02:00:00,722.36,688.44,921.63,604.34
8acd20c7-d333-414a-b6ed-dcafd2fd9cde,2021-03-19 02:00:00,752.84,825.41,530.55,807.84
8a7b11c3-3afd-4cac-8816-6af949ee8528,2021-03-19 02:00:00,919.16,645.54,896.09,867.12
efb03a57-c55d-4144-ad27-62ecc28da909,2021-03-19 02:00:00,950.73,719.52,600.24,729.52
bf86dcd9-1bb0-4e45-87e4-fb2de7633e9f,2021-03-19 02:00:00,954.52,451.53,549.34,549.6
d287886f-9235-4d00-adbb-6f5b57570e10,2021-03-19 02:00:00,533.81,527.04,755.45,408.93
cd83b269-cb65-4b67-bfd8-b4f3b0fbcb65,2021-03-19 02:00:00,609.29,474.19,591.43,641.29
1386ce13-c5f8-439b-a02c-b9772098fbd8,2021-03-19 02:00:00,607.49,433.25,766.92,899.65
